X0_missing_rate,X0_obs_vs_full_ratio,X0_iqr_ratio,X0_obs_skew_diff,coef_X1_abs,auc_mask_from_Xobs,log_pval_X1_mask,X1_mean_diff,X1_mannwhitney_pval,little_proxy_score,X0_ks_obs_vs_imputed,X0_tail_missing_ratio,mask_entropy,X0_censoring_score,X0_mean_shift_X1_to_X4,mechdetect_auc_complete,mechdetect_auc_shuffled,mechdetect_auc_excluded,mechdetect_delta_complete_shuffled,mechdetect_delta_complete_excluded,mechdetect_mwu_pvalue,caafe_auc_self_delta,caafe_kl_density,caafe_kurtosis_excess,caafe_cond_entropy_X0_mask
0.08,1.0206498058160463,1.0669856459330143,-0.09701620458645932,0.478930416264353,0.6094384707287933,0.8790646312381251,0.11987986270022893,0.0778777738290907,0.33288043478260865,0.0391304347826087,1.0,3.3580168549671514,0.0,0.10101106583850204,0.6512544802867383,0.4588410991636798,0.6094384707287933,0.19241338112305845,0.041816009557944955,0.4,0.24619883040935664,20.012686356116998,-0.8618140648245909,0.4520079468501749
0.09,1.024712483584703,1.0588235294117647,-0.1287981242575491,0.7759330543052927,0.7326164874551971,0.9481269124938351,0.10537240537240539,0.06220813997372743,0.38675213675213677,0.04450549450549451,1.0,3.2131785054731683,0.0,0.11327220449507318,0.7549581839904421,0.0,0.7326164874551971,0.0,0.02234169653524498,0.0,0.22777777777777786,19.973059183992937,0.5471246024319107,0.3124273325234697
0.09,1.0295778987367772,1.1165644171779139,-0.1470461609333853,0.07073912200974401,0.8491039426523296,0.29162304581971055,-0.04192532613585248,0.641996375904275,0.3867521367521367,0.04450549450549451,1.0,3.203097862529798,0.010909937408810065,0.10951382444651873,0.8897252090800478,0.6488445881226054,0.8416965352449224,0.24088062095744245,0.048028673835125435,0.2,0.1777777777777777,18.818097753070376,2.921465885984037,0.12153815039030655
0.05,1.022185746055279,1.0952380952380953,-0.07876204059272385,0.2701633093305565,0.32510080645161293,0.25612481266023346,-0.04936288088642665,0.49522258633558014,0.4184210526315789,0.024210526315789474,1.0,1.9436201298975107,0.0,0.12062738704530043,0.45547715053763443,0.6530577956989247,0.32510080645161293,-0.1975806451612903,0.1303763440860215,0.2,0.24210526315789482,18.91334334336125,0.9433663651607458,0.1161072426141292
0.08,1.0321012847096511,1.1885245901639345,-0.12819365158530927,0.07601665645921682,0.8075268817204301,0.15267682186158563,-0.027602974828375426,0.7746341146880134,0.4157608695652174,0.04,1.0,3.087645180640828,0.0,0.10779851450171443,0.9017921146953406,0.20017361111111112,0.8075268817204301,0.7016185035842295,0.09426523297491052,0.1,0.09385964912280698,16.446580091781094,1.2457005646725126,0.15484015033002985
0.04,1.0127537907992803,1.2093023255813953,-0.059997708209861944,0.671924400203441,0.6979166666666666,0.8663792230578405,-0.11535087719298248,0.1140131988320312,0.4114583333333333,0.019166666666666665,1.0,2.2771326565467906,0.007078390655673032,0.1108473116132055,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,1.017547305398038,0.2901907763221537
0.09,1.0231685501112613,1.1599999999999997,-0.13880095587293106,0.03083475625690152,0.5028673835125448,0.1384279770879448,0.020846989268041904,0.7951466364356387,0.25305250305250304,0.04450549450549451,1.0,3.150800799597061,0.016373085684222955,0.06924848918995727,0.5102747909199522,0.45278097798259087,0.5102747909199522,0.05749381293736133,0.0,0.7,0.37660818713450295,19.862946336767827,1.8355273752182537,0.1359607073791276
0.08,1.0326364099949008,1.5359999999999998,-0.12922800956302716,0.052627060492405446,0.5660692951015531,0.0584638847457112,-0.01081235697940508,0.7357084531435844,0.33152173913043476,0.04,1.0,2.711222483071858,0.0,0.07373663941007969,0.6379928315412187,0.38958333333333334,0.5660692951015531,0.24840949820788533,0.07192353643966554,0.1,0.2730994152046783,20.98870971304385,1.5912239358514348,0.12558593241555516
0.09,1.018121546300147,1.074074074074074,-0.11243794927071393,0.23251451836706685,0.6664277180406213,0.10460540943163057,-0.016984769616348483,0.8894090700719669,0.3852258852258852,0.04450549450549451,1.0,3.4470174647539706,0.005453492175936276,0.1016140386251443,0.6636798088410991,0.3724879495736004,0.6701314217443249,0.29119185926749874,-0.006451612903225823,0.1,0.11988304093567259,20.731357042708616,-0.05288427064441814,0.3308583700705382
0.08,1.0228741487362738,1.3719008264462809,-0.12181544900172403,0.22326645983936405,0.4626045400238949,0.21681364309376394,-0.034639588100686514,0.628499446758052,0.25,0.04,1.0,2.319162358699379,0.0,0.07895438343882318,0.6027479091995221,0.15021899332591768,0.4589008363201912,0.45252891587360444,0.14384707287933096,0.07652250047505924,0.2543859649122806,19.701969941301247,1.7489447042378714,0.13025890221056005
0.02,1.020408163265306,1.0,-0.03221859068915722,0.3769463686287473,0.846938775510204,0.029845510771805694,0.019274376417233507,0.8031420097913425,0.673469387755102,0.008979591836734694,1.0,1.5305595935602438,0.12154758277440131,0.2695578231292517,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-1.4734011287706543,0.10559322017790927
0.03,1.0309278350515465,1.0,-0.04957287843660063,0.41271457177374515,0.1764520202020202,0.5334454467524447,0.19740358915616651,0.19618662338441162,0.35738831615120276,0.014536082474226804,1.0,1.6309824629246679,0.1577243076563441,0.14203894616265753,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-1.610576457302706,0.12376854867361484
0.06,1.0638297872340423,1.125,-0.09526055989487092,0.3810263880531976,0.4162466397849462,0.4623474537376107,-0.1268715524034672,0.49113735542664094,0.23049645390070922,0.0274468085106383,1.0,2.0355647256920273,0.20904450960268084,0.0716115051221434,0.6118111559139785,0.0,0.42699932795698925,0.0,0.18481182795698925,0.0,0.39736842105263165,9.811124087516566,-1.126379871799409,0.1360251239749277
0.03,1.0309278350515463,1.0,-0.045900379601007346,0.9558184983871824,0.6070075757575758,0.8735381758726175,-0.27605956471935855,0.10863467804596662,0.2809278350515464,0.011443298969072166,1.0,1.998057025252772,0.13035736709093954,0.11111111111111112,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.08005144310816181,0.09775803902776006
0.03,1.0309278350515463,1.103448275862069,-0.04696449750470988,0.1048867110673831,0.4671717171717171,0.1926836305574976,-0.08438335242458955,0.4595569218911074,0.3316151202749141,0.013298969072164948,1.0,1.4407810890216577,0.14624368848198932,0.11082474226804123,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-1.1233579851701603,0.10129286785062586
0.03,1.0309278350515463,1.0,-0.04628041711309194,0.32970854122983395,0.4217171717171717,0.11580891742729325,0.051164566628484176,0.8938026277666806,0.2809278350515464,0.011443298969072166,1.0,1.6410162688571808,0.13059396528653558,0.11092019854906454,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.3574563684639416,0.08747835151721725
0.03,1.0309278350515465,1.0,-0.04770907816115033,0.36098819061994947,0.6025883838383838,0.0677065231595484,-0.03512791141657118,1.0,0.4338487972508591,0.013608247422680412,1.0,2.0847430151699466,0.14841532387785283,0.12466590301641847,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-1.289584669201155,0.11602175015757753
0.03,1.0309278350515465,1.0,-0.046352996436147764,0.13103677772180883,0.47632575757575757,0.39248361894412315,-0.1569301260022909,0.45465802643892317,0.36082474226804123,0.010824742268041237,1.0,1.953229791915835,0.12544108865493275,0.18193967163039326,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.06233965139237618,0.08747835151721725
0.02,1.0204081632653061,1.0,-0.030361455506815682,0.8705555931085338,0.8418367346938775,0.9693907888233182,-0.3956916099773243,0.05371012827732172,0.5051020408163265,0.008775510204081632,1.0,1.6201671049330095,0.11828507302754336,0.2471655328798186,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.45304524828834936,0.09221015945853717
0.03,1.0309278350515465,1.0,-0.04747728175371646,0.9682836138190368,0.8628472222222223,1.211089731478292,-0.3222604047346316,0.041257280649260576,0.46134020618556704,0.011752577319587629,1.0,2.029389343723704,0.13358865531740727,0.20303550973654066,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-1.2360166037267684,0.10129286785062586
0.02,1.0204081632653061,1.0,-0.030878341119682018,0.8473791467100134,0.8520408163265306,0.9305828010952736,-0.35600907029478457,0.06917556099149808,0.4872448979591837,0.007346938775510204,1.0,0.819543771947365,0.10419826086748749,0.22959183673469385,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.6277043959947912,0.07965134370746677
0.02,1.0204081632653061,1.08,-0.031074388631647576,0.014663424822601275,0.22448979591836732,0.07005511399503132,-0.047619047619047616,0.7747710587278929,0.298469387755102,0.007959183673469388,1.0,0.5856666617281954,0.11002566610045876,0.07681405895691609,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.9589143954130614,0.08899722563317161
0.04,1.0416666666666665,1.0,-0.062228997755120474,0.3247527004715092,0.2604166666666667,0.1315415572464133,-0.05671296296296291,0.7089387017354016,0.22916666666666666,0.015,1.0,2.323951792961466,0.14870447912898288,0.03877314814814813,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.48679987086627863,0.09059059005202838
0.01,1.0101010101010102,1.04,-0.0153505195939736,0.2264123352336055,0.5,0.248384633056227,-0.1829405162738496,0.5392358447511312,0.5732323232323232,0.004646464646464647,1.0,0.32249336142751583,0.08769358663256804,0.18462401795735126,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-1.0019625698727068,0.09181692939661948
0.01,1.0101010101010102,1.0303030303030303,-0.015713753183645207,0.04417287941961613,0.5,0.19597810689072948,0.16386083052749728,0.48418508993515086,0.7626262626262627,0.00404040404040404,1.0,0.4073407449681775,0.07944094250835726,0.3389450056116723,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-1.2548804028792262,0.08591323127192159
0.02,1.020408163265306,1.0,-0.03199913017567091,0.03517076822022438,0.4387755102040816,0.2087190235707894,0.10770975056689341,0.6546773739903589,0.4336734693877551,0.009591836734693878,1.0,1.5416970633220721,0.12689668422027192,0.1771541950113379,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-1.3865881143938132,0.11624019966990345
0.01,1.0101010101010102,1.0769230769230769,-0.015206521197740575,0.06120280725129928,0.5,0.17394528054313177,-0.13580246913580252,0.6989694906109459,0.46464646464646464,0.00393939393939394,1.0,1.0689707756200586,0.07745673370693174,0.18237934904601574,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.029939388567461478,0.07195533384510072
0.02,1.0204081632653061,1.0,-0.03147506702678449,0.28421864121257684,0.3928571428571429,0.357315956913616,-0.18140589569161003,0.5081311457127746,0.35459183673469385,0.008775510204081632,1.0,1.1140670259732324,0.11867690925869731,0.16780045351473924,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-1.2368745626255118,0.09879195325440489
0.03,1.0309278350515463,1.0,-0.04642668113837778,0.26775967319678934,0.4359217171717171,0.1392411183270652,0.0626193203512791,0.45379784074289486,0.21477663230240548,0.012371134020618556,1.0,1.8994660074001197,0.13808483597864468,0.062142038946162645,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.7449367157802058,0.09085244332509586
0.03,1.0309278350515465,1.0,-0.04673136150174706,0.21803241295854087,0.48358585858585856,0.4024693197547662,-0.1580756013745705,0.4424563128996791,0.352233676975945,0.012061855670103093,1.0,1.2864114427130167,0.1355858622425849,0.1837533409698358,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.9091084606649598,0.09427846457158583
0.01,1.0101010101010102,1.0,-0.015160814489936225,0.284984809884563,0.5,0.055287271186295416,-0.04601571268237936,0.9159774045542701,0.7070707070707071,0.004242424242424243,1.0,0.9314763563174628,0.08187646929406169,0.2239057239057239,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.5661043807735666,0.08303300096519703
0.01,1.0101010101010102,1.0,-0.014957317710924345,0.5781118883466382,0.5,0.6770920500824282,0.40404040404040403,0.24090802861578764,0.6969696969696969,0.004343434343434344,1.0,1.04963089027451,0.08311719610038502,0.23793490460157127,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.1757881417198992,0.08884068266528218
0.01,1.0101010101010102,1.1578947368421053,-0.01527059729297997,0.2109473001969206,0.5,0.3061527569374079,-0.17620650953984285,0.40740323159881675,0.5782828282828283,0.004343434343434344,1.0,1.0584435884677557,0.08336890459071786,0.24354657687991021,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.8579345422853524,0.09484362577891359
0.03,1.0309278350515465,1.0,-0.046245052175371226,0.13129247713628217,0.7774621212121212,0.21842491722149626,0.10843833524245894,0.7512002681764356,0.4261168384879725,0.011443298969072166,1.0,2.0247761018959007,0.13059869987770995,0.16380297823596796,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.42481233392895046,0.09427846457158583
0.02,1.0204081632653064,1.0,-0.030397757809889736,0.5721364517998316,0.8061224489795917,0.6827334558911459,-0.29478458049886624,0.16406896403966154,0.46683673469387754,0.007959183673469388,1.0,1.2569982561549502,0.11015203608383749,0.21938775510204078,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.27900056225111314,0.09221015945853717
0.01,1.0101010101010102,1.0,-0.01515026965613897,0.1391364968246441,0.5,0.09217497742108864,0.07631874298540958,0.550785793696833,0.5732323232323232,0.004242424242424243,1.0,0.4073407449681775,0.08168278245427217,0.08922558922558922,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.46642493539039886,0.07740827680550907
0.02,1.0204081632653061,1.0,-0.03012785895533132,0.043975781253628984,0.29591836734693877,0.1935760871703399,0.1145124716553288,0.2836865861304856,0.5841836734693877,0.008775510204081632,1.0,1.1836381999111536,0.11824562055892882,0.19047619047619047,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.368326474843542,0.10559322017790927
0.01,1.0101010101010102,1.1578947368421053,-0.015349250800198111,0.648160625515917,0.5,0.8628917008259699,0.44668911335578004,0.17041005705678736,0.7095959595959596,0.004242424242424243,1.0,0.8188557998458228,0.08186599777882768,0.24887766554433222,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.90654796356193,0.08884068266528218
0.03,1.0309278350515465,1.3333333333333333,-0.04632998041607517,0.03197776820683275,0.6295770202020202,0.309948827625376,-0.12371134020618557,0.557402526256209,0.3711340206185567,0.012371134020618556,1.0,1.6720411676437197,0.138150859934408,0.19530355097365407,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.7629753216760453,0.10488473458101141
0.06,1.0638297872340425,1.692307692307692,-0.0949082063641431,0.08528560913966084,0.3350974462365592,0.002071807928966588,-0.0007880220646177549,0.727407618787941,0.21897163120567376,0.01978723404255319,1.0,2.353187482801947,0.16627915275314864,0.038514578408195416,0.6885920698924731,0.397148908439231,0.3350974462365592,0.2914431614532421,0.35349462365591394,0.4,0.0,7.091427630119281,-0.6941253725136587,0.10184047415322543
0.01,1.01010101010101,1.0,-0.015043592133052064,0.2290566905684839,0.5,0.2914975015627449,-0.2098765432098766,0.47374295818041534,0.49242424242424243,0.004242424242424243,1.0,1.0384149666205282,0.08181093451001664,0.19023569023569026,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.08090630414149613,0.08303300096519703
0.03,1.0309278350515463,1.1428571428571428,-0.046751217633294706,0.18455889956384292,0.16351010101010102,0.02464929211570363,-0.012600229095074467,0.8452899524367024,0.27147766323024053,0.01020618556701031,1.0,1.6713161345940981,0.12081573257817108,0.049541809851088206,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.690113368822753,0.0776524810426783
0.04,1.0416666666666667,1.2352941176470589,-0.06160904533121114,0.1136184726246648,0.6770833333333334,0.24693683886131826,-0.0983796296296297,0.508053495790991,0.3671875,0.019166666666666665,1.0,1.4645615836178574,0.1779823276427033,0.13165509259259262,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.9143550572494923,0.13332028242028232
0.06,1.0638297872340423,1.4736842105263157,-0.09436640816330932,0.28215073331514334,0.3499663978494623,0.25245796214634486,-0.07840819542947203,0.565561168967595,0.30939716312056736,0.0274468085106383,1.0,2.699491617823508,0.20928254176812683,0.04806934594168638,0.585013440860215,0.6140046296296297,0.3445900537634408,-0.028991188769414644,0.2404233870967742,0.7,0.22529239766081877,9.892669535214765,-1.0359438468435387,0.14531027421533413
0.04,1.0416666666666667,1.1875,-0.06239048924286994,0.7556219843303439,0.7552083333333334,1.0711461160141467,-0.2662037037037038,0.06083328220789372,0.3984375,0.015833333333333335,1.0,2.276809836679387,0.15491699938257109,0.19791666666666669,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.823254239357416,0.1015046454400258
0.02,1.0204081632653064,1.222222222222222,-0.030876963700461446,0.500184494495893,0.7397959183673469,0.592589739374508,-0.2698412698412698,0.23049428395533722,0.41836734693877553,0.00816326530612245,1.0,1.5016049433981373,0.11222401893362287,0.18707482993197277,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.8807895615066208,0.09879195325440489
0.01,1.01010101010101,1.0769230769230769,-0.01536743234397675,0.6581444845129688,0.5,0.7077415146672777,-0.398428731762065,0.14137601531309016,0.547979797979798,0.0034343434343434343,1.0,0.27474331362797155,0.07020347740673419,0.26122334455667784,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.2707864847429837,0.06407597816281023
0.03,1.0201515859046664,1.12,-0.04551757573281823,0.23761658437302563,0.6714015151515151,0.15910486264171098,0.06987399770904923,0.5922229290292982,0.31443298969072164,0.014845360824742268,1.0,1.8147661930697812,0.016258050449581896,0.09230622374952271,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-1.0846693258374578,0.12774545304822685
0.04,1.0416666666666667,1.12,-0.06312299695940815,0.9752401122799655,0.8541666666666666,1.3390346155383854,-0.3379629629629629,0.023106827963066092,0.4635416666666667,0.01625,1.0,2.0806358632791397,0.1575462475438406,0.24074074074074073,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-1.107010202303736,0.11294312253559947
0.02,1.0204081632653061,1.1538461538461537,-0.03047323252136791,0.17943139171956565,0.2908163265306122,0.3098879112808079,-0.15532879818594103,0.5417362548662912,0.36989795918367346,0.007755102040816327,1.0,1.0110456598587796,0.10789212046134526,0.17743764172335602,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.0872966175082226,0.08583411479528064
0.03,1.0309278350515465,1.1764705882352942,-0.046633978308558977,0.12240039454329482,0.30113636363636365,0.0035585673158364715,0.0019091256204658569,0.9918520505853918,0.26890034364261167,0.010824742268041237,1.0,2.0060965257485335,0.12569453745307263,0.06366933944253532,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.7534893973204295,0.09427846457158583
0.01,1.0101010101010102,1.0769230769230769,-0.01526513523702655,0.3674426791318362,0.5,0.751739097348239,0.4343434343434343,0.23209001845104127,0.7424242424242424,0.0038383838383838384,1.0,1.024756731619342,0.07606256437122132,0.4464085297418631,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.19026340505903816,0.06929006270533038
0.01,1.01010101010101,1.0,-0.015677133811718313,0.07603959559358371,0.5,0.20971529870198957,0.15600448933782268,0.3811224457449707,0.8434343434343434,0.004545454545454545,1.0,0.5790188868909918,0.08673546313689781,0.37822671156004495,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-1.2680586515847814,0.08884068266528218
0.03,1.0309278350515463,1.0,-0.04621014866436424,0.5336488269653266,0.6467803030303031,0.2519280488359313,-0.1092019854906453,0.6757225320767608,0.41323024054982815,0.012061855670103093,1.0,1.840654274764437,0.1355138581246685,0.15502100038182515,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.547895720018015,0.09085244332509586
0.02,1.0204081632653064,1.222222222222222,-0.03060800179890899,0.5922101688205545,0.6326530612244898,0.7393914368964424,-0.3106575963718821,0.14983340811011941,0.4795918367346939,0.009387755102040816,1.0,1.2293173785261762,0.12449326418543567,0.2335600907029479,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.9274562972476641,0.1126291050204151
0.08,1.0065475848601462,1.1379310344827582,-0.08332575338507642,0.2408319102171374,0.38518518518518513,0.2937649962649035,-0.034615384615384714,0.4721545897879942,0.2866847826086957,0.03304347826086956,1.0,2.820939719193698,0.04689201008864899,0.01952281117565005,0.40477897252090794,0.4043981481481482,0.38518518518518513,0.0003808243727597693,0.019593787335722812,0.7,0.25555555555555554,16.02393323059763,1.0674176147130847,0.17614644397821738
0.11,1.0204150000335006,1.1666666666666665,-0.13934283619508703,0.04152998083960753,0.723978288633461,0.04541739573931421,0.004735994342735861,0.7116979550751301,0.3546986721144024,0.04696629213483146,1.0,3.6855825766457273,0.018483962062355464,0.0612848176688426,0.7302681992337164,0.628352490421456,0.723978288633461,0.10191570881226042,0.006289910600255411,0.4,0.11830065359477115,17.916099767859766,-0.26511390626038045,0.2619833880203319
0.1,0.9988776655443322,1.5000000000000002,-0.08966293524124214,0.9768661091149656,0.6592592592592593,2.344516308050019,-0.11667521367521361,0.00272829184885003,0.2916666666666667,0.04888888888888889,1.7857142857142858,3.0692980337552656,0.11765898817691169,0.04955896063108792,0.6638888888888889,0.5572452636968767,0.6564814814814814,0.1066436251920122,0.007407407407407418,0.7,0.15555555555555556,14.97935115586023,4.560075422673636,0.2993480947871813
0.12,1.001730991152712,1.9230769230769253,-0.12607517629149512,0.7159253405043859,0.73227969348659,1.2360996022970854,-0.06660110722610724,0.02119957956430836,0.30492424242424243,0.057272727272727274,2.0689655172413794,3.919022709440468,0.12441466498446867,0.059561114705653465,0.7379310344827585,0.4334610472541507,0.7265325670498085,0.30446998722860785,0.011398467432950032,0.1,0.04411764705882337,16.574758445976382,3.686626558832141,0.1697948483075147
0.11,1.012534075666008,1.0999999999999999,-0.11016567882078243,0.8639163242064295,0.8192528735632184,2.1923696746504846,-0.10194272020114714,0.002412229234452053,0.4693564862104188,0.04820224719101124,1.0,2.586927006730561,0.05576293025271293,0.11099922220733122,0.823978288633461,0.4615581098339719,0.8192528735632184,0.3624201787994891,0.0047254150702426,0.1,0.049019607843137414,16.488259733059103,0.036889283121364524,0.2943686619507687
0.09,1.005973891879932,1.142857142857143,-0.09014651721106759,0.4491947605324059,0.7542413381123058,0.5767909974126233,-0.0527707335399642,0.14789417928116144,0.3476800976800977,0.03956043956043956,1.0,3.1586506761649646,0.07230186508459178,0.07952247749693687,0.7763440860215054,0.40012372286079184,0.7578255675029868,0.37622036316071356,0.0185185185185186,0.1,0.12543859649122824,16.433333205354696,1.1653933745710017,0.1670946308460906
0.06,1.0069115056240683,1.3750000000000002,-0.0757491215431414,0.6858697636296938,0.5977822580645161,0.8947065462456282,-0.08734178941625736,0.08623313709146464,0.3723404255319149,0.02170212765957447,1.0,2.6939252288379016,0.004465110718283749,0.06501343868206474,0.6187836021505376,0.1574074074074074,0.5977822580645161,0.4613761947431302,0.0210013440860215,0.1,0.21052631578947378,15.154729664393734,1.547194167744145,0.14531027421533413
0.09,1.0049651840696614,1.3000000000000007,-0.09190094704729601,0.866050019997756,0.8280764635603345,2.479468966492412,-0.11935099088945245,0.0016813092475238824,0.4484126984126984,0.0365934065934066,1.4285714285714284,3.385898537756652,0.07316179334387764,0.08679974856303971,0.8244922341696536,0.0,0.8354838709677419,0.0,-0.010991636798088344,0.0,0.0903508771929824,14.507579633410115,1.801880467774275,0.1670946308460906
0.08,1.008768255563933,1.0,-0.08066476709957338,0.550060945605137,0.4829151732377539,0.6646239921074535,-0.05682901337792656,0.1695075874883304,0.2907608695652174,0.03391304347826087,1.0,3.3291907989100618,0.015489391268015481,0.06800547576406038,0.50442054958184,0.5011574074074074,0.47753882915173235,0.003263142174432576,0.02688172043010767,0.7,0.43099415204678365,17.789830495875012,0.2622975734087296,0.2308157595706837
0.14,1.0129504762778467,1.0,-0.18738776023789794,0.45124657771226406,0.47266009852216756,0.9646298782288487,-0.05645923843598277,0.10699451319157069,0.2508305647840532,0.050465116279069765,1.0,4.074188984592842,0.029087420183394618,0.04003683543655595,0.49244663382594417,0.6222931744004541,0.4749589490968802,-0.1298465405745099,0.01748768472906398,0.4,0.2101307189542485,14.503262491082145,1.8234526414927759,0.1885795378712353
0.14,0.9997671091592639,1.5000000000000007,-0.09216182557206909,0.8714774933980204,0.7507389162561576,2.1757604581005205,-0.09181190902121139,0.004074143914064178,0.329734219269103,0.06348837209302326,2.2950819672131146,3.7649313751729254,0.11524795249208164,0.0525497495141989,0.75311986863711,0.43544061302681997,0.7507389162561576,0.31767925561029003,0.0023809523809523725,0.1,0.10424836601307175,16.024653988390757,1.7267392430870503,0.2223800599285815
0.14,1.0070101257371757,1.3,-0.11810418860570615,0.6712240844548908,0.5901477832512315,1.8331348641968623,-0.0846249680552007,0.008882774965338035,0.2649501661129568,0.06186046511627907,1.0,3.692736321448657,0.07145990711399651,0.05747389129812429,0.5715927750410509,0.5127187627187627,0.5958949096880132,0.05887401232228817,-0.024302134646962292,0.7,0.20539215686274515,17.100446647673195,0.7293935506114324,0.2761023914032865
0.07,1.0070198896874478,1.111111111111111,-0.0692412458476015,0.05729419989728856,0.35663082437275984,0.053261095067220314,0.0065798180314309285,0.9245330575050077,0.23694316436251922,0.02860215053763441,1.0,2.889521654018223,0.014425447317594256,0.03837106180421136,0.33154121863799285,0.5379480286738351,0.35663082437275984,-0.20640681003584221,-0.025089605734766984,0.4,0.4,16.87849202815898,0.5870695257070793,0.20169301682803664
0.06,1.004610634067933,1.3599999999999997,-0.07719608170886616,0.43513171974537296,0.22278225806451615,0.46677575108064134,0.04969448990725611,0.39479205754844293,0.3351063829787234,0.023617021276595745,1.0,2.279964712649626,0.0403019757904175,0.05931303484467133,0.22278225806451615,0.491063653779171,0.22278225806451615,-0.2682813957146548,0.0,0.7,0.1347953216374269,14.236308261648706,4.014377600132143,0.1360251239749277
0.1,1.0177964407118576,1.4634146341463417,-0.12592714643497072,0.06542199675483588,0.587037037037037,0.11376974353463341,-0.013863247863247774,0.8001278528093321,0.22499999999999998,0.04888888888888889,1.0,3.4892680140923247,0.07577819160854445,0.03810906719600578,0.611111111111111,0.6651856829948227,0.5842592592592593,-0.054074571883711675,0.026851851851851793,0.2,0.5750000000000002,15.827509886038442,0.18643016136228985,0.38862488618142194
0.12,1.0138813282525858,1.0,-0.1529228366398796,1.0420206074507234,0.7870689655172415,2.106408488188625,-0.09105040792540775,0.007154840403188674,0.3626893939393939,0.05454545454545454,1.0,3.693107753343083,0.006463021923619616,0.06364667138050814,0.806992337164751,0.1999933788865936,0.7899425287356322,0.6069989582781574,0.01704980842911885,0.1,0.14215686274509798,20.33714459530451,1.5942160238417875,0.13639162697970972
0.06,1.0031633227889238,1.2727272727272727,-0.06727587795541967,0.5596223607216088,0.5330981182795699,1.007500664253582,-0.08540916530278242,0.05978129982628938,0.31471631205673756,0.023617021276595745,1.0,2.557049091593302,0.05409454169312398,0.05740955051194521,0.48504704301075274,0.0,0.5330981182795699,0.0,-0.048051075268817134,0.0,0.015497076023391787,12.424195500944608,3.563380160792618,0.19167952482775932
0.12,1.0135135135135136,1.0,-0.1499183984497976,0.05086248643611588,0.6138888888888889,0.133334289544746,-0.012141608391608494,0.7020153832007363,0.28409090909090906,0.05863636363636364,1.0,3.756515936545574,0.0710810490940655,0.04047995549984737,0.6084291187739463,0.5997278640647817,0.6196360153256705,0.008701254709164608,-0.011206896551724133,1.0,0.2797385620915033,16.109634191022938,1.8761699668592442,0.3439414160374818
