X0_missing_rate,X0_obs_vs_full_ratio,X0_iqr_ratio,X0_obs_skew_diff,coef_X1_abs,auc_mask_from_Xobs,log_pval_X1_mask,X1_mean_diff,X1_mannwhitney_pval,little_proxy_score,X0_ks_obs_vs_imputed,X0_tail_missing_ratio,mask_entropy,X0_censoring_score,X0_mean_shift_X1_to_X4,mechdetect_auc_complete,mechdetect_auc_shuffled,mechdetect_auc_excluded,mechdetect_delta_complete_shuffled,mechdetect_delta_complete_excluded,mechdetect_mwu_pvalue,caafe_missing_rate_by_quantile,caafe_tail_asymmetry,caafe_kurtosis_excess,caafe_cond_entropy_X0_mask,adv_imputation_divergence_ks,adv_imputation_divergence_wasserstein,adv_imputation_cv,adv_partial_dcor_X0_mask,adv_residual_spearman_X0_mask,adv_density_ratio_range,adv_density_ratio_tail_asym
0.05,0.9964795173034701,1.069945769072846,0.0915971075412938,0.2966311384697802,0.9210349462365591,0.3765486826120314,-0.008923768935835186,0.41989525588469956,0.5052631578947369,0.024736842105263158,1.0,2.432860287209371,0.0,0.22020531800422777,0.9314516129032259,0.0,0.9210349462365591,0.0,0.01041666666666674,0.0,20.0,0.0,6.920247813491773,0.03308787067040538,0.7333333333333334,0.05255485733847974,0.031044617939535855,0.16337525145049123,0.1451288667526778,0.0,1.0
0.05,0.998995811852786,1.0820237785864713,0.10466819736156774,0.09007921470581949,0.28813844086021506,0.004734067897255033,0.00016012339796754593,0.8124735768808676,0.28421052631578947,0.024736842105263158,1.0,2.496667962405645,0.0,0.06535624573067944,0.28326612903225806,0.0,0.28813844086021506,0.0,-0.004872311827956999,0.0,20.0,0.0,19.808846896000997,0.013262433654605435,0.8000000000000002,0.0327881516899375,0.022198096126814844,0.24214908717077493,0.3725464310360347,0.0,1.0
0.07,0.9987805131804428,1.126106391763157,0.15233880399284194,0.7915235001124808,0.6254480286738351,1.1957544170567205,0.017434499937197617,0.02962588749981586,0.39400921658986177,0.03462365591397849,1.0,2.6863846155562427,0.0,0.12826388119795568,0.6308243727598566,0.3869399641577061,0.6254480286738351,0.2438844086021505,0.005376344086021501,0.2,20.0,0.0,21.828364926890824,0.014690200858710024,0.8095238095238096,0.029960136207354465,0.012446581488428046,0.18827621109833556,0.24282611043769428,0.0,1.0
0.02,0.9989992431524148,1.0278018516358998,0.03734236976407468,0.6292475614067327,0.9489795918367347,0.5299638940429279,0.015970946614398046,0.2732371841763288,0.6964285714285714,0.01,1.0,1.105700265179464,0.0,0.21014847777983747,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0,9.575726546419416,0.021723476103229,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.06,0.9970220605390124,1.178291517128621,0.11396987306285311,0.4262377932648646,0.4952956989247312,0.3537284664671096,0.007512196508920432,0.626805173004854,0.375886524822695,0.03,1.0,2.71054169829106,0.0,0.14720531451269503,0.5544354838709676,0.0,0.4952956989247312,0.0,0.05913978494623645,0.0,20.0,0.0,5.147723827920732,0.0412205390106044,0.7222222222222222,0.04691614779803008,0.0322196390953613,0.14163709114787215,0.041549152094859765,0.0,1.0
0.07,1.00699399062895,1.0724073426853575,-0.03633193783036912,0.515404366680471,0.8100358422939068,1.4027872556028824,0.2351413179531891,0.05253347461466916,0.533026113671275,0.03462365591397849,1.0,2.889172978601252,0.0,0.1589022450326186,0.8960573476702508,0.0,0.8154121863799283,0.0,0.08064516129032251,0.0,20.0,0.0,-1.6144056933786566,0.7157258536031761,0.6666666666666666,0.31010172332913055,0.19061510123909475,0.666865322023585,0.5608295428633151,0.0,1.0
0.09,1.0116626633962937,1.0563884951485116,-0.06265687959995622,0.7785148809922723,0.9161290322580645,1.8935396119039913,0.2544626004435869,0.023918583608813444,0.503968253968254,0.04450549450549451,1.0,3.4625578619760544,0.0,0.18095442602373266,0.9383512544802867,0.0,0.9161290322580645,0.0,0.022222222222222143,0.0,20.0,0.0,-1.5397740107673894,0.5876003495252823,0.6666666666666666,0.3023937190359192,0.20282375405991257,0.7109002264132187,0.6477880991814886,0.0,1.0
0.09,1.011869224443004,1.0888890697603797,-0.06441656203336961,0.5784337337559495,0.9115890083632019,2.145540625352307,0.2660813710570269,0.014479923288983187,0.5247252747252746,0.04450549450549451,1.0,3.126996629422534,0.0,0.1644053724312806,0.9629629629629629,0.8139146090534979,0.9080047789725209,0.14904835390946503,0.054958183990442055,0.1840386271964254,20.0,0.0,-1.581112174565382,0.6663169285155628,0.7037037037037037,0.35522811666954857,0.23220229861191063,0.7117199566444201,0.6196705571724322,0.0,1.0
0.08,1.0096259042940057,1.1317105548232123,-0.05342027920258011,1.283466801021307,0.9256869772998805,3.427777912553708,0.3680686161073687,0.00013447124589156833,0.5529891304347827,0.04,1.0,3.1931578164429193,0.0,0.20486522583174005,0.9854241338112306,0.0,0.9221027479091995,0.0,0.06332138590203107,0.0,20.0,0.05263157894736842,-1.52024339015977,0.5783585103011845,0.8333333333333334,0.39291711927670203,0.257643452407209,0.805834147933291,0.7589966695670437,0.0,1.0
0.07,1.0079732503470542,1.0466047115874086,-0.049431086599592944,0.7738782309923388,0.7956989247311826,2.1982871665042434,0.2996001085184271,0.027650624642312764,0.5407066052227342,0.03462365591397849,1.0,2.485147232595895,0.004754101779441488,0.18164643908159436,0.9408602150537634,0.36277628434886494,0.7956989247311826,0.5780839307048984,0.14516129032258074,0.1,20.0,0.0,-1.474831886481231,0.5459133932146506,0.9047619047619048,0.36711060592376826,0.2408107685113523,0.7797219388828017,0.7342926753159468,0.0,1.0
0.12,1.010093734833354,1.0633266254306812,-0.06592530868350027,1.301442096207452,0.9369731800766283,4.818924682997362,0.3641358192910243,2.10168740604453e-05,0.5757575757575758,0.06,1.0,3.305489388668779,0.0,0.2162244422581897,0.9942528735632185,0.4725690296030798,0.9369731800766283,0.5216838439601387,0.05727969348659012,0.07652250047505924,20.0,0.0,-1.5429804902849868,0.6091552622521916,0.7777777777777778,0.38838066759953,0.2550690445281144,0.8512270993124231,0.8449471915506482,0.4145126098232098,0.9882466751643891
0.06,1.0145939887860893,1.010900995413509,-0.07875491829365888,0.9227060072365582,0.6701948924731181,2.401789478454408,0.32894312992237,0.00842650999193528,0.40691489361702127,0.03,1.0,2.3028043446337945,0.0,0.15363420426917482,0.921875,0.5139448924731183,0.6701948924731181,0.40793010752688175,0.25168010752688186,0.07652250047505924,20.0,0.05263157894736842,-1.2261837207472124,0.26975594648794116,0.7777777777777778,0.42516410291510864,0.3227874104620995,0.8010119464736892,0.7750160522794237,0.0,1.0
0.11,1.0041747450850196,1.0225351964372114,-0.03074486473511437,0.7733527297739202,0.8444444444444444,2.6276157026375846,0.2649919136770816,0.0004593124952700329,0.4828907048008172,0.05438202247191011,1.0,3.471215960503367,0.0,0.16756728457513198,0.85,0.6756978653530378,0.8444444444444444,0.1743021346469622,0.005555555555555536,0.4,20.0,0.0,-1.5490151047841159,0.5806167660371018,0.7272727272727272,0.2832510790605657,0.1536266699902054,0.6357773822089962,0.5881569314595011,0.2782052135810056,0.9797315263469887
0.15,0.9688373148809082,1.1224491460105988,0.19213096823051962,1.0643516272173068,0.8605090311986864,3.24846157656999,0.27406134134380855,0.0006436858505836416,0.45196078431372544,0.07411764705882352,1.0,4.06607731697888,0.0,0.1607281812675969,0.8699507389162561,0.6971296296296297,0.8652709359605911,0.17282110928662642,0.004679802955664947,0.2,20.0,0.0,-1.5689773254195127,0.4345571374257603,0.7111111111111111,0.1529344303559863,0.07046088822659945,0.5872241126180651,0.6040372763986149,0.3925401471902408,0.9472903969524521
0.06,1.005275880197052,1.0478953570296947,-0.031230127308365867,1.2617861674057564,0.978494623655914,3.129483272687408,0.4015905726493385,0.00043172052415546927,0.6640070921985816,0.03,1.0,2.9469892156110133,0.0,0.25955731164366813,1.0,0.43996415770609315,0.9838709677419355,0.5600358422939069,0.016129032258064502,0.06360256962075364,20.0,0.17647058823529413,-1.4713123801232006,0.41836685898480097,0.8888888888888888,0.40664683929307033,0.24611643276619763,0.7562519165790876,0.7305792761598425,0.0,1.0
0.12,1.0085033722404624,1.1177420206386617,-0.048778510155482846,1.007253066244559,0.7771072796934867,3.0754526798400073,0.2704996415851506,0.0007287617114435536,0.375,0.06,1.0,3.7949882503616656,0.0,0.14977999162573888,0.8937739463601533,0.4190635097197945,0.7771072796934866,0.4747104366403588,0.1166666666666667,0.1,20.0,0.058823529411764705,-1.389378121797437,0.546623077492297,0.6944444444444443,0.30923821985951216,0.19787554372753166,0.7617636895039614,0.7138690861957226,0.3666730915593821,0.9928960757291242
0.08,0.9905805882139557,1.0277554702441447,0.07545972688458619,1.003931962938831,0.8106332138590203,2.2915289663747305,0.26591754227883446,0.004886858946512759,0.4796195652173913,0.04,1.0,2.9954596295982006,0.0,0.16049973758049907,0.8485065710872162,0.5123818833496253,0.8142174432497015,0.33612468773759085,0.0342891278375147,0.1,20.0,0.0,-1.3599161249117344,0.3990893485137587,0.9166666666666666,0.14489020651377763,0.08327814525793496,0.5802940110924991,0.5909028173662576,0.0,1.0
0.12,0.9780799969199987,1.0904720073429357,0.15274841059543393,1.0587716543319106,0.7685823754789273,2.3375810393113907,0.22236219875140817,0.033435098338869124,0.5331439393939394,0.06,1.0,3.608102067161821,0.0,0.1490607976173184,0.8055555555555555,0.5412515964240102,0.7685823754789273,0.26430395913154525,0.0369731800766282,0.1,20.0,0.058823529411764705,-1.360443701556301,0.4361140988065473,0.8333333333333334,0.13349803976174823,0.07399546295491817,0.41230735778748917,0.3966779482009553,0.3254415021274728,0.9471551783252194
0.11,1.020436221832998,1.049891159016491,-0.12681945981104942,1.153992232702338,0.9409961685823754,4.6967743877097,0.36166978219772944,3.874943436609607e-05,0.5850357507660878,0.05438202247191011,1.0,3.340469335933715,0.0,0.21348935808297081,0.9888888888888889,0.5750988752935361,0.9484035759897829,0.41379001359535283,0.04048531289910606,0.07652250047505924,20.0,0.0,-1.486440260739977,0.3210473365082304,0.8181818181818182,0.3715325773941229,0.2631219826040338,0.8006508616829043,0.7762335955642765,0.3363126425906736,0.9754106737971905
0.08,1.0121364520934295,1.0241990045739124,-0.06863099472424888,0.5563979723981507,0.7151732377538829,1.4887967059662426,0.22496959338587708,0.0874481589275433,0.43614130434782616,0.04,1.0,2.973152988721014,0.0,0.13471205087545868,0.8586618876941458,0.5864994026284349,0.7097968936678614,0.27216248506571084,0.1488649940262844,0.1,20.0,0.05263157894736842,-1.6640277912816037,0.6570385977070979,0.6666666666666666,0.32076268250861795,0.20489845325015965,0.7040692872014539,0.6376642002868442,0.0,1.0
0.11,1.0058544195458938,1.0439971790838283,-0.03222618138350339,0.8524040141437987,0.8202745849297574,2.453524797332847,0.250835798074676,0.0047972261996609335,0.4070480081716037,0.05438202247191011,1.0,3.564751247181037,0.0,0.14748894420855882,0.9318007662835249,0.6605706075533662,0.8202745849297574,0.27123015873015877,0.11152618135376757,0.1,20.0,0.0,-1.481553474545398,0.5405502304831822,0.6969696969696969,0.2657192383113016,0.16603099976339364,0.7117380035698552,0.689431899329705,0.3484419147859861,0.9779781656889058
0.07,1.0074905690290683,1.053487118244121,-0.04052900854011544,0.6821910570214366,0.9193548387096774,1.3583991315006836,0.22552683258596684,0.07453527875938974,0.4934715821812596,0.03462365591397849,1.0,3.1568342195911434,0.0,0.17194373118705547,0.942652329749104,0.621415770609319,0.9193548387096774,0.321236559139785,0.023297491039426577,0.1,20.0,0.0,-1.5644730921037941,0.525763974975209,0.7142857142857143,0.33272805924793647,0.1968697704993256,0.6473923623285524,0.5826987584534975,0.0,1.0
0.11,1.0148414732213769,1.127782284688618,-0.09770176705427797,0.7696709651541908,0.7680715197956577,2.691896245696558,0.2729775511581611,0.01607504342222924,0.4637385086823289,0.05438202247191011,1.0,3.0844761124571445,0.0,0.13759385405719632,0.8653575989782887,0.7181034482758619,0.7680715197956577,0.14725415070242676,0.09728607918263099,0.4,20.0,0.058823529411764705,-1.3476489550839843,0.393822861045279,0.787878787878788,0.3196711980137474,0.23712327076031323,0.7033106062569553,0.6665466503444468,0.3333600731356413,0.9882603316452889
0.13,0.9766500164349005,1.085383547100316,0.15849422241368327,0.2125253017407751,0.864367816091954,1.6760966263616315,0.1948874612759246,0.0194396810714358,0.502210433244916,0.06425287356321839,1.0,3.3606053222006342,0.0,0.17162457440192136,0.8637931034482759,0.3773946360153257,0.864367816091954,0.4863984674329502,-0.0005747126436781436,0.1,20.0,0.0,-1.4615727708287976,0.42736740032179943,0.6923076923076924,0.13274965801518243,0.02720647638130844,0.4303774699917132,0.40068410945751326,0.39040626640616893,0.9791767382368695
0.15,1.0345167220787193,1.135344495573554,-0.18346170093487396,1.2191247279697839,0.927832512315271,4.350619788189765,0.31621934231623283,0.000599447797708883,0.4911764705882353,0.07411764705882352,1.0,3.6888714962145355,0.0,0.17614320218542176,0.9977011494252874,0.47056143445032333,0.9302134646962233,0.5271397149749641,0.06748768472906408,0.07652250047505924,20.0,0.058823529411764705,-1.562522267408542,0.6484560648192433,0.7555555555555555,0.4215185912860305,0.29079861826775405,0.8793716990196608,0.8840416211610239,0.42618159811366174,0.9787228186004335
0.12,1.0098237192924657,1.0657994430296727,-0.058123548877408907,1.0419700309295656,0.9169540229885058,3.306223896305563,0.2895981523576668,0.0031338019463082473,0.4839015151515152,0.05863636363636364,1.0,3.704338323643391,0.0,0.17816413530920522,0.985632183908046,0.3993658671078026,0.9169540229885058,0.5862663168002433,0.06867816091954015,0.07652250047505924,20.0,0.0,-1.4922380820106391,0.6091552622521916,0.7777777777777778,0.3469869322870467,0.2211867634318142,0.7391166469220393,0.7119676430170248,0.37435689798304206,0.9724169592136808
0.1,1.0231352617165168,1.0590906592149267,-0.13102558680776794,0.7702159670657301,0.8055555555555555,3.0508755734600626,0.301854013030025,0.0018828606025827854,0.513888888888889,0.04888888888888889,1.0,3.3254247707999722,0.0,0.18229756214928555,0.9064814814814816,0.7012586000906356,0.8055555555555555,0.205222881390846,0.10092592592592609,0.2,20.0,0.0,-1.3329124790065205,0.2993480947871813,0.7000000000000001,0.3983615553487183,0.2928395254755422,0.766229817494302,0.7436180554722099,0.2817776019663507,1.0152257301213974
0.12,1.0203900629236273,1.049964851669778,-0.12139289772723913,1.0268978147447245,0.8826628352490422,3.4276959592640006,0.3052711805573872,0.0015715616906865444,0.48295454545454547,0.06,1.0,3.5632549667321904,0.0,0.17557292688901124,0.9277777777777777,0.39312169312169315,0.8826628352490422,0.5346560846560846,0.04511494252873549,0.07652250047505924,20.0,0.0,-1.5283962274794871,0.3439414160374818,0.7222222222222222,0.3864407362874659,0.2693118198034383,0.8345675937853249,0.8228986011677939,0.36665028684380485,0.9763930758639785
0.08,1.0100957605460326,1.1466471227239945,-0.05615148460374207,0.7487428976584846,0.8222222222222223,2.402333089008171,0.29200063534855836,0.0060607963536212,0.532608695652174,0.04,1.0,2.9862061046277386,0.0,0.18183669808474467,0.9216248506571088,0.0,0.829510155316607,0.0,0.09211469534050176,0.0,20.0,0.05263157894736842,-1.4897135627309566,0.6021673823562843,0.6666666666666666,0.38527055704565716,0.2528891132987651,0.7278876574087091,0.6344968706307343,0.0,1.0
0.09,1.0125791113932532,1.071621836278288,-0.06896913366013455,0.8911711009902518,0.8064516129032259,2.3345652682282747,0.28182332177499525,0.03108161447824586,0.4172771672771673,0.04450549450549451,1.0,3.1227156802825657,0.0,0.14156051870461628,0.9890083632019117,0.5852449223416966,0.8064516129032259,0.4037634408602151,0.1825567502986858,0.1,20.0,0.0,-1.5022567347938425,0.5259743045718865,0.8518518518518517,0.3724418775919359,0.2455191885227768,0.8388030306917802,0.651558702631342,0.0,1.0
0.08,1.0174918877982493,1.0554021431446667,-0.09598238201373727,1.1883655900543526,0.9377538829151733,3.3460549400277873,0.3580107261251281,0.0002591716275694015,0.5298913043478262,0.04,1.0,3.071876133422525,0.0,0.20319742806662672,0.9888888888888889,0.18581409899888768,0.9377538829151733,0.8030747898900013,0.051135005973715675,0.07652250047505924,20.0,0.0,-1.4671350983065639,0.2819836406510497,0.7916666666666666,0.3974673529670184,0.28364572430573304,0.7212596788482168,0.6513744951783152,0.0,1.0
0.12,1.017309295928382,1.155129304627636,-0.10682857322139055,1.5196673783549566,0.914080459770115,5.221901972880048,0.3721933154006712,2.2058348115237355e-05,0.5587121212121212,0.06,1.0,3.8144354747982794,0.0,0.19720658485389694,0.9942528735632185,0.4870051085568327,0.914080459770115,0.5072477650063858,0.08017241379310347,0.07652250047505924,20.0,0.058823529411764705,-1.42558063317915,0.39839355207058796,0.7777777777777778,0.4253876034362376,0.28028399768546214,0.8841912446353424,0.8437507501020137,0.3830354540299368,1.0059774026116053
0.1,1.0109279448875517,1.0474428014932062,-0.07166290492343091,1.1566620248450237,0.8712962962962963,3.5627358612979436,0.32218332569551394,0.0009745200118285305,0.5194444444444445,0.05,1.0,3.322530229835167,0.0,0.19375211740449444,0.9277777777777777,0.36637931034482757,0.8722222222222222,0.5613984674329502,0.05555555555555547,0.1,20.0,0.0,-1.4551154126001677,0.5735567610147991,0.7666666666666666,0.3286566328089409,0.22267998160287633,0.7688377115284178,0.7495334281479348,0.30701554589605795,0.9894133015888728
0.03,1.0023166104956094,1.0,-0.01253569139083656,0.8448856350867998,0.7758838383838383,1.0916190064153646,0.29229270539248364,0.1790217775152071,0.4974226804123711,0.014845360824742268,1.0,1.82158527596488,0.0,0.1769836677734403,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0,-1.5139629540608683,0.521643529385708,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1,1.0056720192570594,1.0601760141699967,-0.033117245551553265,1.166709934924093,0.8842592592592594,3.4432432236007453,0.3375600007962141,0.0007768368756389118,0.5194444444444445,0.05,1.0,3.2331573874585193,0.0,0.2117627518069643,0.9657407407407407,0.19518849206349206,0.8842592592592594,0.7705522486772486,0.08148148148148127,0.1,20.0,0.0,-1.6008989639090578,0.6457087630437244,0.8333333333333334,0.26077835732478916,0.17221454025528785,0.7233441629488042,0.7242318771003361,0.24401104651317607,0.9638455036240491
0.13,1.026745144940739,1.1687945787697425,-0.1413292955829749,1.0757413083332967,0.8350574712643679,3.870356430399237,0.327765185890031,0.00023821302706878274,0.4564544650751547,0.06425287356321839,1.0,4.006183403022568,0.0,0.15528867834133467,0.9339080459770116,0.38406938044034816,0.8350574712643679,0.5498386655366634,0.09885057471264369,0.07652250047505924,20.0,0.0,-1.5365884466779056,0.42736740032179943,0.7435897435897436,0.4190561445503417,0.2903174062512027,0.8704036931850527,0.8529138186597215,0.34322387467047866,1.010888068625037
0.11,1.0168992124136493,1.044910213235956,-0.09694341833997877,1.153252932180846,0.9008301404853128,4.279859296798646,0.3524850128920693,3.355381665239645e-05,0.5234933605720122,0.05438202247191011,1.0,3.6714386192235926,0.0,0.2171713679178835,0.9888888888888889,0.411774191467678,0.9008301404853128,0.5771146974212109,0.08805874840357608,0.07652250047505924,20.0,0.0,-1.4360958719449546,0.5599260307517618,0.7575757575757575,0.4104990471193361,0.26673825816885477,0.8200130228048823,0.8129883222716964,0.3351596816627097,0.9810057074195789
0.1,1.0192837430937998,1.0453073660560774,-0.1039769787298454,1.297155443941112,0.8972222222222221,3.97962932118653,0.3717360249278785,0.0009165708480334565,0.5361111111111111,0.05,1.0,3.0842926635889665,0.0,0.20439076411399704,0.9657407407407407,0.45619154508043397,0.8972222222222221,0.5095491956603067,0.06851851851851853,0.1,20.0,0.0,-1.4512261533273638,0.3170520754166312,0.7999999999999999,0.4414079278671008,0.30487935678559763,0.8556800167446086,0.8242657737130786,0.3272141178369614,0.996597350205898
0.08,1.0129217504706214,1.0094595460299307,-0.07407771448445467,1.1400140991221561,0.8825567502986859,1.9807759444344804,0.2611929730149739,0.08745100868495488,0.5230978260869565,0.0391304347826087,1.0,2.8699467746314227,0.0,0.17926393654598272,0.9782556750298687,0.5162101408972933,0.8789725209080048,0.4620455341325753,0.09928315412186384,0.1,20.0,0.0,-1.6001939855124983,0.6021673823562843,0.7916666666666666,0.34821686724436285,0.24792895060109033,0.7425892408397982,0.628787287794867,0.0,1.0
0.06,1.0137694125790455,1.0263515662312652,-0.07298969337739525,1.2708280583972793,0.9094422043010754,2.860397137618314,0.38297870161043307,0.002596459742724458,0.5292553191489362,0.03,1.0,2.640832905063051,0.0,0.2178388127801147,0.989247311827957,0.40400985663082434,0.919858870967742,0.5852374551971327,0.069388440860215,0.07652250047505924,20.0,0.0,-1.5006971176064543,0.32892817729348817,0.8333333333333334,0.438196331645468,0.29872003889055837,0.7871514517938503,0.7440667286747277,0.0,1.0
0.12,1.0194942921989771,1.0872050614990825,-0.11475359169666213,0.9240503212004646,0.8745210727969349,4.130277278855929,0.32882943318981434,0.0001625618107639278,0.5321969696969697,0.06,1.0,3.339425007867082,0.0,0.19731110778119787,0.9712643678160919,0.5854308571023131,0.8717432950191571,0.3858335107137788,0.09952107279693478,0.1,20.0,0.0,-1.533629618653406,0.39839355207058796,0.8333333333333334,0.37096834659027544,0.24757229373304854,0.7833434854996397,0.8008593065540126,0.3623250799112072,0.9755099037008073
0.19,1.0334180882096227,1.12696166630511,-0.1898985035841553,1.1818937350696124,0.8994708994708995,5.539547785259505,0.3388855798968911,5.009919881506759e-05,0.46539961013645226,0.09382716049382717,1.0,4.466843544942047,0.0,0.1997659806383046,0.9917695473251028,0.5977196671641116,0.8974132863021752,0.3940498801609912,0.0943562610229276,0.07652250047505924,20.0,0.0,-1.5741603683084886,0.4177736920237273,0.7719298245614036,0.4105113516947464,0.2786796752355259,0.8851046933658712,0.8890929166366626,0.5594032496933732,0.9829167384709605
0.13,1.01789266094281,1.12390148302935,-0.1192023618422387,0.9864876533089877,0.943103448275862,6.148863372790693,0.392561580491871,4.838121937682694e-07,0.6573828470380194,0.06425287356321839,1.0,3.8152447449910167,0.0067074787384627564,0.27553997270240643,0.9655172413793104,0.3189655172413793,0.9454022988505747,0.646551724137931,0.02011494252873569,0.07652250047505924,20.0,0.0,-1.328720322796793,0.5520375340159691,0.923076923076923,0.4235718914720309,0.26502997433758907,0.7912648829960072,0.7929826035297013,0.38133562051273073,0.9888147711918922
0.12,1.0160823320646237,1.0436219363279857,-0.08654691121166096,1.0848942595994977,0.828735632183908,3.280095454417677,0.2998523722986757,0.0008658766408346374,0.40056818181818177,0.06,1.0,3.1840657873670106,0.0,0.1611950348978481,0.9511494252873564,0.47013888888888894,0.8230842911877394,0.4810105363984674,0.12806513409961695,0.07652250047505924,20.0,0.058823529411764705,-1.6279556010595162,0.6592194573624516,0.7222222222222222,0.38483329098404195,0.25145312589484964,0.824063699061962,0.8237789766146794,0.3271617829689636,0.9803348321450138
0.07,1.0088356071361015,1.0353696687430742,-0.05336874060213989,1.1276747355686876,0.939068100358423,2.03583965859977,0.27362447803645784,0.024055412876378784,0.6171274961597543,0.03462365591397849,1.0,3.0952122312536527,0.004754173158385596,0.19243229556880595,0.989247311827957,0.4487554112554113,0.935483870967742,0.5404919005725457,0.053763440860215006,0.07652250047505924,20.0,0.0,-1.380754242224226,0.5070122347109537,0.8095238095238094,0.3140088627056635,0.22175479386454644,0.732507006699237,0.6322033593173348,0.0,1.0
0.11,1.0115995998104417,1.1000677630337257,-0.06517998111405146,1.484245092529664,0.7632503192848019,3.1016234688619475,0.30852213228235786,0.00479646705756059,0.424923391215526,0.05438202247191011,1.0,3.0191449164947985,0.006096556697510969,0.12461159134000527,0.9771072796934867,0.2281490015360983,0.7518518518518519,0.7489582781573884,0.22525542784163477,0.1,20.0,0.0,-1.5267346437369942,0.6028234595139389,0.8484848484848485,0.36245515468619094,0.24014484181261125,0.819057714133685,0.7368698991838695,0.31137559841603824,0.9828463710131844
0.13,1.0331358855602313,1.0803510149036197,-0.16400851546052625,0.971767105858932,0.8333333333333334,3.774610950749416,0.32306988224994876,0.0002581417296422441,0.46286472148541113,0.06425287356321839,1.0,3.5721764398373472,0.0,0.19059614524968965,0.9655172413793104,0.42413793103448283,0.8304597701149424,0.5413793103448276,0.13505747126436796,0.07652250047505924,20.0,0.0,-1.6634298575324462,0.36819677272583,0.7179487179487181,0.44187319953876764,0.31081858752139985,0.8434839354574433,0.8525719497851708,0.328393156737975,0.9953414651027709
0.08,1.013824597309796,1.0602242785644098,-0.07753874360216892,1.0588677577670242,0.8160095579450419,2.8752827186607046,0.32829389394362474,0.0038434748393385426,0.5081521739130435,0.04,1.0,2.721223484377302,0.0,0.1711887295846263,0.9909199522102748,0.38449074074074074,0.8160095579450419,0.6064292114695341,0.17491039426523292,0.1,20.0,0.0,-1.5544641749531316,0.34435689770027694,0.75,0.4123189834091962,0.2727634017223693,0.8516065803425035,0.7332573211713875,0.0,1.0
0.11,1.026398797480892,1.1058645683374146,-0.147293428236977,0.9703440925934569,0.8247765006385697,3.475685235065097,0.3155912319180198,0.0010888531183060955,0.46450459652706844,0.05438202247191011,1.0,3.440758279168378,0.006096410032848286,0.1573878394679794,0.9772988505747127,0.4456803856136448,0.8247765006385697,0.5316184649610678,0.152522349936143,0.1,20.0,0.0,-1.3417271581149761,0.3712531625083437,0.6666666666666666,0.4053021720629119,0.3010160465404618,0.8492092073333711,0.7981685509229254,0.2957055628809264,1.0216358233993421
0.09,1.0087583229083232,1.0742410449333417,-0.05024230738989573,1.0196044315840653,0.9377538829151733,3.8235981831714008,0.3780444828889614,0.00011886038344510984,0.5885225885225885,0.04450549450549451,1.0,2.5839418443058397,0.0,0.2523010750750442,0.9853046594982079,0.24228590629800306,0.9340501792114696,0.7430187532002048,0.05125448028673829,0.1,20.0,0.0,-1.6562066471270576,0.6663169285155628,0.8888888888888888,0.41155793350559355,0.2568967051172029,0.8032279310836119,0.7886525248282276,0.0,1.0
0.08,1.0148044487183754,1.0363879404156744,-0.08031854922051575,0.8492978482902096,0.8728793309438471,2.12682012131978,0.2828623497755072,0.036039680940288296,0.5135869565217391,0.04,1.0,2.31475213231111,0.0,0.1705703828029947,0.9458781362007169,0.43393729925987995,0.8765830346475507,0.5119408369408369,0.0692951015531662,0.1,20.0,0.0,-1.5765461243144345,0.6570385977070979,0.9166666666666666,0.3908545459065486,0.2606923704345312,0.7642276514357512,0.725917080225392,0.0,1.0
0.09,1.0158923546414245,1.0623744002175575,-0.08750994915874044,1.0561609585691036,0.848626045400239,3.2769558087132205,0.3387145820859278,0.0028714997262534654,0.44078144078144077,0.04450549450549451,1.0,3.3128393106349625,0.0,0.18219615908215706,1.0,0.5891273041474655,0.848626045400239,0.4108726958525345,0.151373954599761,0.06360256962075364,20.0,0.058823529411764705,-1.4911360153506152,0.3608588768821253,0.8888888888888888,0.4292844055098049,0.2924016855682968,0.8054036565229887,0.6803504455579226,0.0,1.0
0.11,1.0093733293166298,1.067850570078995,-0.050050956033790575,1.087700694188636,0.9282247765006386,3.5412791917562947,0.33946243672431664,0.0008435006704771503,0.5431562819203268,0.05438202247191011,1.0,3.702517511781159,0.0,0.20875981259298845,0.9849936143039592,0.5348020434227331,0.9282247765006386,0.4501915708812261,0.05676883780332054,0.1,20.0,0.058823529411764705,-1.6791767719414217,0.7132195624802483,0.7575757575757575,0.35282475344742936,0.24109656336526109,0.8129439659265297,0.7863735103152791,0.22700160850653717,0.9865635854483075
0.12,1.0169573800447498,1.086383917858775,-0.10345182889743926,0.830043265531829,0.89272030651341,2.9479110113820703,0.2638918568960764,0.0019514445590069636,0.42140151515151514,0.06,1.0,3.6973971035825857,0.0,0.14579807323925933,0.9748084291187741,0.3833926290822842,0.8955938697318008,0.5914158000364899,0.0792145593869733,0.1,20.0,0.0,-1.4945046196925151,0.3867429059478012,0.6666666666666666,0.3400917234595891,0.23805168412054015,0.7260419469507606,0.7000876129667191,0.39354900361646894,0.9734706007341741
