variante,modelo,accuracy,f1_macro,recall_MCAR,recall_MAR,recall_MNAR,f1_MCAR,f1_MAR,f1_MNAR,acc_level1,acc_level2
V3adv_soft3zone,LogisticRegression,0.4440677966101695,0.3778778778778779,0.4631578947368421,0.58,0.0,0.6111111111111112,0.5225225225225225,0.0,0.8169491525423729,0.4461538461538462
V3adv_soft3zone,SVM_RBF,0.43728813559322033,0.36512904596651025,0.3894736842105263,0.6,0.04,0.5323741007194245,0.5263157894736842,0.03669724770642202,0.7796610169491526,0.47668393782383417
V3adv_soft3zone,KNN,0.3864406779661017,0.33244507844050175,0.37894736842105264,0.49333333333333335,0.08,0.4675324675324675,0.45962732919254656,0.07017543859649122,0.7322033898305085,0.4406779661016949
V3adv_soft3zone,MLP,0.4067796610169492,0.36571524996966387,0.37894736842105264,0.5266666666666666,0.1,0.5373134328358209,0.4817073170731707,0.078125,0.7898305084745763,0.4263959390862944
V3adv_soft3zone,NaiveBayes,0.41694915254237286,0.4122737830395912,0.4631578947368421,0.44666666666666666,0.24,0.6330935251798561,0.43934426229508194,0.1643835616438356,0.8271186440677966,0.395
V3adv_soft3zone,XGBoost,0.43050847457627117,0.37929663161202587,0.4631578947368421,0.5466666666666666,0.02,0.624113475177305,0.49696969696969695,0.01680672268907563,0.8203389830508474,0.41919191919191917
V3adv_soft3zone,CatBoost,0.45084745762711864,0.3848340878191625,0.4631578947368421,0.5866666666666667,0.02,0.6111111111111112,0.5253731343283582,0.018018018018018018,0.8169491525423729,0.4564102564102564
V3adv_fullprob,RandomForest,0.43728813559322033,0.3869190745285864,0.4631578947368421,0.5533333333333333,0.04,0.624113475177305,0.503030303030303,0.03361344537815126,0.8169491525423729,0.4292929292929293
V3adv_fullprob,GradientBoosting,0.4610169491525424,0.3864359175581347,0.4631578947368421,0.6133333333333333,0.0,0.6197183098591549,0.5395894428152492,0.0,0.8203389830508474,0.467005076142132
V3adv_fullprob,LogisticRegression,0.4440677966101695,0.3778778778778779,0.4631578947368421,0.58,0.0,0.6111111111111112,0.5225225225225225,0.0,0.8169491525423729,0.4461538461538462
V3adv_fullprob,SVM_RBF,0.43728813559322033,0.36512904596651025,0.3894736842105263,0.6,0.04,0.5323741007194245,0.5263157894736842,0.03669724770642202,0.7796610169491526,0.47668393782383417
V3adv_fullprob,KNN,0.3864406779661017,0.33244507844050175,0.37894736842105264,0.49333333333333335,0.08,0.4675324675324675,0.45962732919254656,0.07017543859649122,0.7322033898305085,0.4406779661016949
V3adv_fullprob,MLP,0.4067796610169492,0.36571524996966387,0.37894736842105264,0.5266666666666666,0.1,0.5373134328358209,0.4817073170731707,0.078125,0.7898305084745763,0.4263959390862944
V3adv_fullprob,NaiveBayes,0.41694915254237286,0.4122737830395912,0.4631578947368421,0.44666666666666666,0.24,0.6330935251798561,0.43934426229508194,0.1643835616438356,0.8271186440677966,0.395
V3adv_fullprob,XGBoost,0.43050847457627117,0.37929663161202587,0.4631578947368421,0.5466666666666666,0.02,0.624113475177305,0.49696969696969695,0.01680672268907563,0.8203389830508474,0.41919191919191917
V3adv_fullprob,CatBoost,0.45084745762711864,0.3848340878191625,0.4631578947368421,0.5866666666666667,0.02,0.6111111111111112,0.5253731343283582,0.018018018018018018,0.8169491525423729,0.4564102564102564
